,trace,full_seq_len,input_x_seq_len,true_y_seq_len,pred_y_seq_len,acc,recall,precision,f1,levenshtein,damerau_levenshtein,local_alignment,global_alignment,emph_start,longest_subsequence,longest_substring,overlap,entropy,input,true_encoded,pred_encoded,true_decoded,pred_decoded
2189,2189,2,4,2,25,0.04,0.04,0.16,0.064,0.07999999999999996,0.07999999999999996,0.5,0.08,0.5133333333333333,0.07999999999999996,0.040000000000000036,1.0,0.7971679188943039,019 | 019-001 | 019-001-005 | 019-001-005-002,003 -> 004,006 -> 017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004,Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
2190,2190,4,3,4,25,0.04,0.04,0.12,0.06,0.040000000000000036,0.040000000000000036,0.25,0.1,0.0,0.040000000000000036,0.040000000000000036,0.25,0.798213117685267,019 | 019-001 | 019-001-011,012 -> 002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004,DECL_APPROVED_BUDGET_OWNER -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled
2191,2191,3,3,3,25,0.04,0.04,0.12,0.06,0.040000000000000036,0.040000000000000036,0.33333333333333337,0.08,0.0,0.040000000000000036,0.040000000000000036,0.33333333333333326,0.8303917654145495,019 | 019-001 | 019-001-011,002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled
2192,2192,3,3,3,25,0.04,0.04,0.12,0.06,0.040000000000000036,0.040000000000000036,0.33333333333333337,0.08,0.0,0.040000000000000036,0.040000000000000036,0.33333333333333326,0.8303917654145495,019 | 019-001 | 019-001-011,002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled
2193,2193,4,2,4,25,0.04,0.04,0.08,0.05333333333333333,0.040000000000000036,0.040000000000000036,0.25,0.1,0.0,0.040000000000000036,0.040000000000000036,0.25,0.7869779494987846,019 | 019-001,011 -> 002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004,DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled
2194,2194,7,1,7,25,0.04,0.04,0.04,0.04,0.040000000000000036,0.040000000000000036,0.1428571428571429,0.16,0.0,0.040000000000000036,0.040000000000000036,0.1428571428571428,0.6906031848995471,019,001 -> 010 -> 008 -> 001 -> 002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004,DECL_SUBMITTED_EMPLOYEE -> DECL_REJECTED_SUPERVISOR -> DECL_REJECTED_EMPLOYEE -> DECL_SUBMITTED_EMPLOYEE -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled
2195,2195,2,4,2,25,0.04,0.04,0.16,0.064,0.07999999999999996,0.07999999999999996,0.5,0.08,0.5133333333333333,0.07999999999999996,0.040000000000000036,1.0,0.7971679188943039,019 | 019-001 | 019-001-011 | 019-001-011-002,003 -> 004,006 -> 017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004,Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
2196,2196,5,1,5,25,0.04,0.04,0.04,0.04,0.040000000000000036,0.040000000000000036,0.19999999999999996,0.12,0.0,0.040000000000000036,0.040000000000000036,0.19999999999999996,0.7439987604760503,019,001 -> 011 -> 002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004,DECL_SUBMITTED_EMPLOYEE -> DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled
2197,2197,2,4,2,25,0.04,0.04,0.16,0.064,0.07999999999999996,0.07999999999999996,0.5,0.08,0.5133333333333333,0.07999999999999996,0.040000000000000036,1.0,0.7971679188943039,019 | 019-001 | 019-001-011 | 019-001-011-002,003 -> 004,006 -> 017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004,Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
2198,2198,3,4,3,25,0.04,0.04,0.16,0.064,0.040000000000000036,0.040000000000000036,0.33333333333333337,0.08,0.0,0.040000000000000036,0.040000000000000036,0.33333333333333326,0.8395445256266467,019 | 019-001 | 019-001-011 | 019-001-011-012,002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
2199,2199,5,1,5,25,0.04,0.04,0.04,0.04,0.040000000000000036,0.040000000000000036,0.19999999999999996,0.12,0.0,0.040000000000000036,0.040000000000000036,0.19999999999999996,0.7439987604760503,019,001 -> 011 -> 002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004,DECL_SUBMITTED_EMPLOYEE -> DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled
2200,2200,25,7,25,24,0.04,0.04,0.0016,0.003076923076923077,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.29082880037404824,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004,000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000,017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004,<P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P>,DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
2201,2201,5,6,5,25,0.04,0.04,0.24,0.06857142857142856,0.040000000000000036,0.040000000000000036,0.19999999999999996,0.12,0.0,0.040000000000000036,0.040000000000000036,0.19999999999999996,0.7918011187740897,019 | 019-001 | 019-001-011 | 019-001-011-016 | 019-001-011-016-008 | 019-001-011-016-008-001,011 -> 012 -> 002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004,DECL_APPROVED_ADMINISTRATION -> DECL_APPROVED_BUDGET_OWNER -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
2202,2202,4,3,4,25,0.04,0.04,0.12,0.06,0.040000000000000036,0.040000000000000036,0.25,0.1,0.0,0.040000000000000036,0.040000000000000036,0.25,0.798213117685267,019 | 019-001 | 019-001-011,012 -> 002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004,DECL_APPROVED_BUDGET_OWNER -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled
2203,2203,5,2,5,25,0.04,0.04,0.08,0.05333333333333333,0.040000000000000036,0.040000000000000036,0.19999999999999996,0.12,0.0,0.040000000000000036,0.040000000000000036,0.19999999999999996,0.7593377785084743,019 | 019-001,011 -> 012 -> 002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004,DECL_APPROVED_ADMINISTRATION -> DECL_APPROVED_BUDGET_OWNER -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled
2204,2204,4,1,4,25,0.04,0.04,0.04,0.04,0.040000000000000036,0.040000000000000036,0.25,0.1,0.0,0.040000000000000036,0.040000000000000036,0.25,0.7711859924961394,019,001 -> 002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004,DECL_SUBMITTED_EMPLOYEE -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled
2205,2205,25,7,25,24,0.04,0.04,0.0016,0.003076923076923077,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.29082880037404824,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004,000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000,017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004,<P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P>,DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
